Tile ID,Image ID,Date,Region,Country,Biome Type,Latitude,Longitude,Elevation (m),Slope (°),Rainfall (mm),Temperature (°C),Cloud Cover (%),Fire Alerts (7d),NDVI (Vegetation Index),NDMI (Moisture Index),EVI (Enhanced Vegetation Index),Tree Cover (%),Canopy Height (m),Distance to Road (km),Distance to Settlement (km),Distance to River (km),"Protected Area (1=Yes,0=No)","Logging Concession (1=Yes,0=No)",Population Density (per km²),Forest Loss Last 3Y (%),Cumulative Deforested Area (%),"Deforestation Event (Yes=1,No=0)",Predicted Risk Score,Dataset Split,Image File Path
T0009,T0009_20240501,5/1/2024,Amazon,Colombia,Tropical Rainforest,-7.75337,-60.41212,255.6,0.9,362.5,26.7,44.6,2,0.557,0.202,0.454,77.1,15.2,4.84,36.27,13.03,0,0,9.9,19.5,0,0,0.878,train,s3://sat-imagery/amazon/T0009/2024/05/01/tile.tif
T0009,T0009_20240601,6/1/2024,Amazon,Colombia,Tropical Rainforest,-7.75337,-60.41212,255.6,0.9,188.1,27.3,48,2,0.506,0.147,0.413,77.1,15.2,4.84,36.27,13.03,0,0,9.9,19.5,0,0,0.889,train,s3://sat-imagery/amazon/T0009/2024/06/01/tile.tif
T0009,T0009_20240701,7/1/2024,Amazon,Colombia,Tropical Rainforest,-7.75337,-60.41212,255.6,0.9,151.8,27.9,26.2,8,0.585,0.162,0.4,77.1,15.2,4.84,36.27,13.03,0,0,9.9,19.5,0,0,0.904,train,s3://sat-imagery/amazon/T0009/2024/07/01/tile.tif
T0009,T0009_20240801,8/1/2024,Amazon,Colombia,Tropical Rainforest,-7.75337,-60.41212,255.6,0.9,31.5,28.4,53.1,4,0.437,0.057,0.352,77.1,15.2,4.84,36.27,13.03,0,0,9.9,19.5,0,0,0.912,train,s3://sat-imagery/amazon/T0009/2024/08/01/tile.tif
T0009,T0009_20240901,9/1/2024,Amazon,Colombia,Tropical Rainforest,-7.75337,-60.41212,255.6,0.9,18.7,28.6,28.3,8,0.421,0.068,0.376,77.1,15.2,4.84,36.27,13.03,0,0,9.9,19.5,0,0,0.923,train,s3://sat-imagery/amazon/T0009/2024/09/01/tile.tif
T0009,T0009_20241001,10/1/2024,Amazon,Colombia,Tropical Rainforest,-7.75337,-60.41212,255.6,0.9,198.1,28.4,40.5,2,0.491,0.174,0.42,77.1,15.2,4.84,36.27,13.03,0,0,9.9,19.5,0,0,0.889,train,s3://sat-imagery/amazon/T0009/2024/10/01/tile.tif
T0010,T0010_20240101,1/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,265.1,23.4,20.3,4,0.624,0.231,0.478,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.892,train,s3://sat-imagery/congobasin/T0010/2024/01/01/tile.tif
T0010,T0010_20240201,2/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,377.9,23,76.8,4,0.574,0.262,0.476,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.894,train,s3://sat-imagery/congobasin/T0010/2024/02/01/tile.tif
T0010,T0010_20240301,3/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,391.9,22.8,66.5,3,0.626,0.239,0.457,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.889,train,s3://sat-imagery/congobasin/T0010/2024/03/01/tile.tif
T0010,T0010_20240401,4/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,340,23,57.8,2,0.645,0.257,0.462,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.884,train,s3://sat-imagery/congobasin/T0010/2024/04/01/tile.tif
T0010,T0010_20240501,5/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,374.3,23.4,49.6,3,0.58,0.313,0.456,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.889,train,s3://sat-imagery/congobasin/T0010/2024/05/01/tile.tif
T0010,T0010_20240601,6/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,255.2,24,64.7,4,0.544,0.251,0.431,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.896,train,s3://sat-imagery/congobasin/T0010/2024/06/01/tile.tif
T0010,T0010_20240701,7/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,48.2,24.6,18.9,8,0.47,0.082,0.38,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.928,train,s3://sat-imagery/congobasin/T0010/2024/07/01/tile.tif
T0010,T0010_20240801,8/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,127.5,25,25.4,5,0.511,0.122,0.447,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.914,train,s3://sat-imagery/congobasin/T0010/2024/08/01/tile.tif
T0010,T0010_20240901,9/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,62.5,25.2,32.7,10,0.545,0.08,0.42,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.928,train,s3://sat-imagery/congobasin/T0010/2024/09/01/tile.tif
T0010,T0010_20241001,10/1/2024,Congo Basin,Congo,Tropical Rainforest,-1.28158,18.66495,331.4,4.4,46.3,25.1,12.2,9,0.512,0.073,0.341,86,33.9,4.64,3.49,5.08,0,0,25.5,13.7,0,0,0.928,train,s3://sat-imagery/congobasin/T0010/2024/10/01/tile.tif
T0011,T0011_20240101,1/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,310.1,26.5,69.1,0,0.562,0.225,0.443,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.737,train,s3://sat-imagery/seasia/T0011/2024/01/01/tile.tif
T0011,T0011_20240201,2/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,332.5,26.1,52,2,0.583,0.225,0.395,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.746,train,s3://sat-imagery/seasia/T0011/2024/02/01/tile.tif
T0011,T0011_20240301,3/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,324.9,25.9,53.2,1,0.619,0.205,0.445,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.737,train,s3://sat-imagery/seasia/T0011/2024/03/01/tile.tif
T0011,T0011_20240401,4/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,332.1,26,46,4,0.592,0.229,0.445,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.756,train,s3://sat-imagery/seasia/T0011/2024/04/01/tile.tif
T0011,T0011_20240501,5/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,202.7,26.5,43.9,6,0.574,0.182,0.429,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.78,train,s3://sat-imagery/seasia/T0011/2024/05/01/tile.tif
T0011,T0011_20240601,6/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,191.6,27.1,59.9,1,0.528,0.205,0.432,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.758,train,s3://sat-imagery/seasia/T0011/2024/06/01/tile.tif
T0011,T0011_20240701,7/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,109.2,27.7,70.3,4,0.464,0.139,0.401,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.796,train,s3://sat-imagery/seasia/T0011/2024/07/01/tile.tif
T0011,T0011_20240801,8/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,113,28.1,30.7,4,0.547,0.11,0.381,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.789,train,s3://sat-imagery/seasia/T0011/2024/08/01/tile.tif
T0011,T0011_20240901,9/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,107.4,28.3,25.9,8,0.45,0.11,0.387,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.818,train,s3://sat-imagery/seasia/T0011/2024/09/01/tile.tif
T0011,T0011_20241001,10/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.14277,116.09622,119.4,8.7,112.6,28.2,22,5,0.49,0.12,0.387,75.2,20.3,18.85,26.87,7.76,1,0,5.4,15.7,0,0,0.799,train,s3://sat-imagery/seasia/T0011/2024/10/01/tile.tif
T0012,T0012_20240101,1/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,386.3,25.2,35,3,0.668,0.294,0.542,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.88,test,s3://sat-imagery/amazon/T0012/2024/01/01/tile.tif
T0012,T0012_20240201,2/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,366,24.8,33.7,5,0.643,0.3,0.518,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.887,test,s3://sat-imagery/amazon/T0012/2024/02/01/tile.tif
T0012,T0012_20240301,3/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,400,24.6,44.7,2,0.714,0.259,0.531,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.875,test,s3://sat-imagery/amazon/T0012/2024/03/01/tile.tif
T0012,T0012_20240401,4/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,300.2,24.8,55.6,2,0.6,0.251,0.535,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.883,test,s3://sat-imagery/amazon/T0012/2024/04/01/tile.tif
T0012,T0012_20240501,5/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,319.7,25.2,48.4,2,0.617,0.258,0.517,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.881,test,s3://sat-imagery/amazon/T0012/2024/05/01/tile.tif
T0012,T0012_20240601,6/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,139,25.8,26,2,0.548,0.21,0.454,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.897,test,s3://sat-imagery/amazon/T0012/2024/06/01/tile.tif
T0012,T0012_20240701,7/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,21.6,26.4,14.8,3,0.516,0.108,0.425,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.912,test,s3://sat-imagery/amazon/T0012/2024/07/01/tile.tif
T0012,T0012_20240801,8/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,78.1,26.8,36.4,4,0.527,0.133,0.428,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.91,test,s3://sat-imagery/amazon/T0012/2024/08/01/tile.tif
T0012,T0012_20240901,9/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,45.3,27,34,9,0.53,0.098,0.421,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.924,test,s3://sat-imagery/amazon/T0012/2024/09/01/tile.tif
T0012,T0012_20241001,10/1/2024,Amazon,Peru,Tropical Rainforest,-4.42835,-58.735,343.9,3.4,51.1,26.9,47.5,5,0.539,0.107,0.441,98,38.3,26.06,38.58,17.21,0,1,2.8,8.8,0,0,0.914,test,s3://sat-imagery/amazon/T0012/2024/10/01/tile.tif
T0013,T0013_20240101,1/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,266.4,26.2,46.4,4,0.679,0.244,0.445,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,0,0,0.851,test,s3://sat-imagery/congobasin/T0013/2024/01/01/tile.tif
T0013,T0013_20240201,2/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,363,25.8,55.3,2,0.609,0.232,0.461,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,0,0,0.85,test,s3://sat-imagery/congobasin/T0013/2024/02/01/tile.tif
T0013,T0013_20240301,3/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,421.5,25.6,66,6,0.617,0.257,0.454,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,0,0,0.863,test,s3://sat-imagery/congobasin/T0013/2024/03/01/tile.tif
T0013,T0013_20240401,4/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,409.3,25.7,57.9,1,0.569,0.235,0.467,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,0,0,0.849,test,s3://sat-imagery/congobasin/T0013/2024/04/01/tile.tif
T0013,T0013_20240501,5/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,356,26.2,34.5,5,0.629,0.241,0.462,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,0,0,0.859,test,s3://sat-imagery/congobasin/T0013/2024/05/01/tile.tif
T0013,T0013_20240601,6/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,153.9,26.8,53.3,2,0.547,0.188,0.422,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,0,0,0.866,test,s3://sat-imagery/congobasin/T0013/2024/06/01/tile.tif
T0013,T0013_20240701,7/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,41.4,27.4,41.6,6,0.515,0.083,0.357,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,0,0,0.894,test,s3://sat-imagery/congobasin/T0013/2024/07/01/tile.tif
T0013,T0013_20240801,8/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,105.4,27.8,25.4,4,0.466,0.121,0.445,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,2.83,1,0.885,test,s3://sat-imagery/congobasin/T0013/2024/08/01/tile.tif
T0013,T0013_20240901,9/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,95.2,28,41.9,4,0.468,0.121,0.407,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,2.83,1,0.886,test,s3://sat-imagery/congobasin/T0013/2024/09/01/tile.tif
T0013,T0013_20241001,10/1/2024,Congo Basin,DRC,Tropical Rainforest,-2.78945,17.60832,221.1,5,125.2,27.8,22.6,7,0.521,0.125,0.447,84.6,22.9,13.37,36.75,16.44,0,0,1.8,5.8,2.83,1,0.889,test,s3://sat-imagery/congobasin/T0013/2024/10/01/tile.tif
T0014,T0014_20240101,1/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,299.2,27,48.9,3,0.606,0.248,0.464,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,0,0,0.883,train,s3://sat-imagery/seasia/T0014/2024/01/01/tile.tif
T0014,T0014_20240201,2/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,396.2,26.5,46.1,1,0.574,0.273,0.439,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,0,0,0.878,train,s3://sat-imagery/seasia/T0014/2024/02/01/tile.tif
T0014,T0014_20240301,3/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,387.4,26.3,74.5,5,0.64,0.246,0.46,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,0,0,0.887,train,s3://sat-imagery/seasia/T0014/2024/03/01/tile.tif
T0014,T0014_20240401,4/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,394.7,26.5,41.3,3,0.606,0.245,0.484,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,0,0,0.883,train,s3://sat-imagery/seasia/T0014/2024/04/01/tile.tif
T0014,T0014_20240501,5/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,278.3,26.9,57,5,0.594,0.244,0.494,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,0,0,0.89,train,s3://sat-imagery/seasia/T0014/2024/05/01/tile.tif
T0014,T0014_20240601,6/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,273.9,27.5,59,2,0.642,0.269,0.449,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,0,0,0.877,train,s3://sat-imagery/seasia/T0014/2024/06/01/tile.tif
T0014,T0014_20240701,7/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,67.9,28.1,44.1,8,0.485,0.107,0.401,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,1.87,1,0.92,train,s3://sat-imagery/seasia/T0014/2024/07/01/tile.tif
T0014,T0014_20240801,8/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,81.3,28.6,8.6,7,0.514,0.093,0.408,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,1.87,1,0.917,train,s3://sat-imagery/seasia/T0014/2024/08/01/tile.tif
T0014,T0014_20240901,9/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,91.3,28.7,21.5,5,0.509,0.118,0.365,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,1.87,1,0.911,train,s3://sat-imagery/seasia/T0014/2024/09/01/tile.tif
T0014,T0014_20241001,10/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.15279,114.07658,203.2,3.7,49,28.6,38.7,9,0.461,0.099,0.389,86.9,29.1,25.03,40.76,16.02,0,1,6.3,5.6,1.87,1,0.925,train,s3://sat-imagery/seasia/T0014/2024/10/01/tile.tif
T0015,T0015_20240101,1/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,442.9,23.5,79.3,1,0.579,0.233,0.439,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,0,0,0.71,train,s3://sat-imagery/amazon/T0015/2024/01/01/tile.tif
T0015,T0015_20240201,2/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,417.6,23.1,33.8,3,0.584,0.215,0.444,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,0,0,0.723,train,s3://sat-imagery/amazon/T0015/2024/02/01/tile.tif
T0015,T0015_20240301,3/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,365.5,22.9,53.3,4,0.587,0.266,0.459,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,0,0,0.725,train,s3://sat-imagery/amazon/T0015/2024/03/01/tile.tif
T0015,T0015_20240401,4/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,361.8,23,46.5,2,0.555,0.211,0.451,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,0,0,0.721,train,s3://sat-imagery/amazon/T0015/2024/04/01/tile.tif
T0015,T0015_20240501,5/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,151.7,23.5,38.6,1,0.5,0.171,0.388,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,0,0,0.741,train,s3://sat-imagery/amazon/T0015/2024/05/01/tile.tif
T0015,T0015_20240601,6/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,59.8,24.1,37.7,9,0.454,0.073,0.411,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,0,0,0.807,train,s3://sat-imagery/amazon/T0015/2024/06/01/tile.tif
T0015,T0015_20240701,7/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,87.4,24.7,34.3,2,0.454,0.12,0.372,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,1.01,1,0.765,train,s3://sat-imagery/amazon/T0015/2024/07/01/tile.tif
T0015,T0015_20240801,8/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,54.2,25.1,60.8,4,0.437,0.088,0.369,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,1.01,1,0.784,train,s3://sat-imagery/amazon/T0015/2024/08/01/tile.tif
T0015,T0015_20240901,9/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,-15.3,25.3,7.5,7,0.437,0.03,0.315,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,1.01,1,0.811,train,s3://sat-imagery/amazon/T0015/2024/09/01/tile.tif
T0015,T0015_20241001,10/1/2024,Amazon,Brazil,Tropical Rainforest,-6.70649,-62.71846,7.3,2.6,88.5,25.1,30.1,9,0.466,0.094,0.356,76.5,24.8,18.16,54.12,3.63,1,0,6.6,13,1.01,1,0.801,train,s3://sat-imagery/amazon/T0015/2024/10/01/tile.tif
T0016,T0016_20240101,1/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,362.5,25,46.5,4,0.632,0.259,0.445,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.893,test,s3://sat-imagery/congobasin/T0016/2024/01/01/tile.tif
T0016,T0016_20240201,2/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,362.3,24.5,44.4,4,0.573,0.268,0.476,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.896,test,s3://sat-imagery/congobasin/T0016/2024/02/01/tile.tif
T0016,T0016_20240301,3/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,368,24.3,46.5,3,0.583,0.214,0.451,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.895,test,s3://sat-imagery/congobasin/T0016/2024/03/01/tile.tif
T0016,T0016_20240401,4/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,296.3,24.5,24,5,0.606,0.219,0.488,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.899,test,s3://sat-imagery/congobasin/T0016/2024/04/01/tile.tif
T0016,T0016_20240501,5/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,269.3,24.9,30.3,6,0.623,0.231,0.48,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.9,test,s3://sat-imagery/congobasin/T0016/2024/05/01/tile.tif
T0016,T0016_20240601,6/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,281.4,25.5,58.6,4,0.609,0.229,0.483,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.896,test,s3://sat-imagery/congobasin/T0016/2024/06/01/tile.tif
T0016,T0016_20240701,7/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,142.5,26.1,33.6,4,0.55,0.17,0.439,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.909,test,s3://sat-imagery/congobasin/T0016/2024/07/01/tile.tif
T0016,T0016_20240801,8/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,82.9,26.6,32.5,5,0.509,0.151,0.402,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.917,test,s3://sat-imagery/congobasin/T0016/2024/08/01/tile.tif
T0016,T0016_20240901,9/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,82.3,26.7,63.6,8,0.564,0.101,0.389,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.923,test,s3://sat-imagery/congobasin/T0016/2024/09/01/tile.tif
T0016,T0016_20241001,10/1/2024,Congo Basin,Congo,Tropical Rainforest,3.25849,12.78144,80.6,12.3,77.8,26.6,47.4,5,0.531,0.122,0.398,83,32.7,44.05,6.57,5.79,0,1,3.7,19.9,0,0,0.918,test,s3://sat-imagery/congobasin/T0016/2024/10/01/tile.tif
T0017,T0017_20240101,1/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,225.6,23.6,12.5,3,0.582,0.235,0.457,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,0,0,0.913,train,s3://sat-imagery/seasia/T0017/2024/01/01/tile.tif
T0017,T0017_20240201,2/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,357.8,23.2,45.9,12,0.617,0.228,0.451,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,0,0,0.929,train,s3://sat-imagery/seasia/T0017/2024/02/01/tile.tif
T0017,T0017_20240301,3/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,334,23,36,5,0.653,0.26,0.5,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,0,0,0.911,train,s3://sat-imagery/seasia/T0017/2024/03/01/tile.tif
T0017,T0017_20240401,4/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,358.6,23.1,52.1,3,0.61,0.263,0.474,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,2.67,1,0.908,train,s3://sat-imagery/seasia/T0017/2024/04/01/tile.tif
T0017,T0017_20240501,5/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,268.2,23.6,42.6,3,0.617,0.26,0.436,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,2.67,1,0.908,train,s3://sat-imagery/seasia/T0017/2024/05/01/tile.tif
T0017,T0017_20240601,6/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,274.4,24.2,27,3,0.618,0.251,0.466,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,2.67,1,0.908,train,s3://sat-imagery/seasia/T0017/2024/06/01/tile.tif
T0017,T0017_20240701,7/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,92.9,24.8,15.5,6,0.543,0.104,0.397,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,2.67,1,0.932,train,s3://sat-imagery/seasia/T0017/2024/07/01/tile.tif
T0017,T0017_20240801,8/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,87.1,25.2,15,5,0.496,0.127,0.406,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,2.67,1,0.931,train,s3://sat-imagery/seasia/T0017/2024/08/01/tile.tif
T0017,T0017_20240901,9/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,109.1,25.4,44.5,2,0.488,0.148,0.426,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,2.67,1,0.924,train,s3://sat-imagery/seasia/T0017/2024/09/01/tile.tif
T0017,T0017_20241001,10/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.03277,114.58042,188.9,6.9,147.4,25.2,37.1,5,0.555,0.167,0.437,87.5,27.4,25.13,33.11,10.11,0,1,4.5,35.8,2.67,1,0.925,train,s3://sat-imagery/seasia/T0017/2024/10/01/tile.tif
T0018,T0018_20240101,1/1/2024,Amazon,Brazil,Tropical Rainforest,-7.22482,-59.02214,352.5,6.9,409.6,26.8,50.5,1,0.648,0.237,0.467,85.4,26.2,2.45,48.55,10.73,1,1,8.9,13.1,0,0,0.808,train,s3://sat-imagery/amazon/T0018/2024/01/01/tile.tif
